id,account_id,category_id,effective_date,checked,check_number,comment,value,created_at,recurrent_entry_id
14722,38,57,2019-04-25,t,"","",-11.3,2019-04-25 13:17:41.91338,
14721,38,58,2019-04-25,t,"","",-14,2019-04-25 13:17:21.973335,
14404,38,186,2018-11-28,t,"","",500,2018-11-28 09:52:41.221833,
14405,38,144,2018-11-28,t,"","",3.93,2018-11-28 09:54:21.158712,
14406,38,39,2018-11-28,t,"",iMac,140,2018-11-28 09:54:34.686542,
14407,38,57,2018-11-28,t,"","",-11.31,2018-11-28 09:55:22.636489,
14408,38,57,2018-11-28,t,"","",-22.52,2018-11-28 09:55:34.898683,
14720,38,58,2019-04-25,t,"","",-16,2019-04-25 13:17:15.024036,
14719,38,57,2019-04-25,t,"","",-18,2019-04-25 13:16:54.933592,
14718,38,57,2019-04-25,t,"","",-5.9,2019-04-25 13:16:30.51622,
14717,38,57,2019-04-25,t,"","",-18,2019-04-25 13:16:15.354268,
14730,38,71,2019-04-25,t,"","",1274,2019-04-25 13:29:39.779225,
14731,38,39,2019-04-25,t,"",Livret A,-1100,2019-04-25 13:29:51.677877,
14732,20,71,2019-04-25,t,"","",1100,2019-04-25 13:29:58.883939,
14733,38,125,2019-04-30,t,"","",-107,2019-04-30 17:57:13.805357,
14734,38,39,2019-04-30,t,"",Piles,-3.99,2019-04-30 17:59:34.404473,
14416,38,55,2018-12-07,t,"","",-29.9,2018-11-29 13:05:33.326322,
14413,38,50,2018-12-05,t,"",Charges (Toulouse),-246.48,2018-11-29 12:55:20.569934,
14415,38,50,2018-12-03,t,"",A VOIR 28 AV. LEON BLUM,910,2018-11-29 13:03:38.763544,
14412,38,47,2018-12-12,t,"","",-102.8,2018-11-29 12:52:17.332946,
14753,38,62,2019-05-02,t,"","",-20,2019-05-02 13:36:08.941841,
14752,38,57,2019-05-02,t,"","",-5.18,2019-05-02 13:36:02.987293,
14751,38,57,2019-05-02,t,"","",-49.2,2019-05-02 13:35:51.338921,
14750,38,57,2019-05-02,t,"","",-29.5,2019-05-02 13:35:40.961872,
14749,38,57,2019-05-02,t,"","",-38.5,2019-05-02 13:35:21.772098,
14748,38,58,2019-05-02,t,"","",-10,2019-05-02 13:35:06.395063,
14747,38,57,2019-05-02,t,"","",-47,2019-05-02 13:34:55.596063,
14746,38,57,2019-05-02,t,"","",-14.32,2019-05-02 13:34:48.756212,
14738,38,55,2019-06-07,t,,"",-29.9,2019-05-02 13:34:31.484572,83
14736,38,144,2019-06-06,t,"","",-49.16,2019-05-02 13:34:31.440901,81
14737,38,50,2019-06-05,t,"",28 AV. LEON BLUM,926,2019-05-02 13:34:31.460737,82
14741,38,50,2019-06-05,t,,Prêt (Toulouse),-723,2019-05-02 13:34:31.571807,14
14735,38,50,2019-06-05,t,"",Charges (Toulouse),-219.72,2019-05-02 13:34:31.338314,80
14740,38,75,2019-06-07,t,,"",-15.99,2019-05-02 13:34:31.553249,36
14425,38,50,2019-01-05,t,"",Charges (Paris),-180.68,2018-12-01 12:44:14.731603,77
14417,38,47,2019-01-12,t,,"",-102.8,2018-12-01 12:44:14.451033,79
14743,38,50,2019-06-05,t,"",Prêt + Assurance (Paris),-793.93,2019-05-02 13:34:31.650485,76
14418,38,50,2019-01-05,t,"",Charges (Toulouse),-243.47,2018-12-01 12:44:14.569483,80
14424,38,50,2019-01-05,t,,Prêt (Toulouse),-723,2018-12-01 12:44:14.707232,14
14420,38,50,2019-01-05,t,,28 AV. LEON BLUM,910,2018-12-01 12:44:14.611683,82
14419,38,144,2019-01-06,t,,"",-58.87,2018-12-01 12:44:14.59158,81
14423,38,75,2019-01-07,t,"","",-17.24,2018-12-01 12:44:14.683582,36
14421,38,55,2019-01-07,t,,"",-29.9,2018-12-01 12:44:14.634796,83
14744,38,72,2019-06-17,t,,"",-60,2019-05-02 13:34:31.768787,84
14745,38,47,2019-06-12,t,,"",-90.12,2019-05-02 13:34:31.798261,79
14742,38,50,2019-06-11,t,"",Charges (Paris),-162.14,2019-05-02 13:34:31.593912,77
14422,38,71,2019-01-23,t,"",Habitation + Revenus + Foncier,-160,2018-12-01 12:44:14.657693,29
14739,38,71,2019-06-17,t,"",Habitation + Revenus + Foncier,-742,2019-05-02 13:34:31.521417,29
14754,38,186,2019-05-02,t,"",Gobelins,615.32,2019-05-02 15:41:44.153844,
14427,38,39,2018-12-01,t,"",Parfum,-61.7,2018-12-01 14:44:03.075568,
14428,38,57,2018-12-01,t,"","",-11.5,2018-12-01 14:46:31.757558,
14429,38,39,2018-12-01,t,"",Envoi postal,-19.4,2018-12-01 14:47:06.280659,
14430,38,58,2018-12-01,t,"","",-15,2018-12-01 14:49:31.337636,
14431,38,57,2018-12-01,t,"","",-28.24,2018-12-01 14:49:42.047781,
14432,38,57,2018-12-01,t,"","",-5.4,2018-12-01 14:49:49.793017,
14755,38,58,2019-05-03,t,"",Claptone,-35.45,2019-05-03 12:52:36.076122,
14434,38,50,2018-12-04,t,"",Prêt (Toulouse),-723,2018-12-04 08:23:12.101745,
14756,38,79,2019-05-04,t,"",Psy,-60,2019-05-04 14:04:03.139754,
14443,38,75,2018-12-05,t,"","",-16.31,2018-12-08 14:45:41.856668,
14442,38,57,2018-12-08,t,"","",-48.02,2018-12-08 14:44:49.475888,
14441,38,57,2018-12-08,t,"","",-2.2,2018-12-08 14:44:40.227044,
14440,38,57,2018-12-08,t,"","",-21.86,2018-12-08 14:44:31.937012,
14439,38,62,2018-12-08,t,"","",-20,2018-12-08 14:44:24.919548,
14438,38,57,2018-12-08,t,"","",-3.9,2018-12-08 14:44:17.879339,
14437,38,57,2018-12-08,t,"","",-7.5,2018-12-08 14:44:14.657887,
14436,38,57,2018-12-08,t,"","",-12,2018-12-08 14:44:09.888979,
14435,38,57,2018-12-08,t,"","",-10,2018-12-08 14:44:03.138656,
14757,38,39,2019-05-04,t,"",Piles,-5.2,2019-05-04 15:00:19.718241,
14758,38,39,2019-05-04,t,"",Piles,3.99,2019-05-04 15:00:27.781683,
14444,38,50,2018-12-08,t,"",Prêt + Assurance (Paris),-769.59,2018-12-08 14:47:43.218921,
14446,38,186,2018-12-08,t,"","",1000,2018-12-08 14:53:15.910036,
14759,38,186,2019-05-07,t,"","",1000,2019-05-07 13:51:56.57092,
14448,38,58,2018-12-08,t,"",Impro,-36,2018-12-08 22:27:06.519145,
14760,38,39,2019-05-11,t,"",Annulation,11.89,2019-05-11 14:11:02.523639,
14457,38,57,2018-12-13,t,"","",-2.69,2018-12-13 16:46:55.341887,
14456,38,57,2018-12-13,t,"","",-34.69,2018-12-13 16:46:39.493064,
14455,38,57,2018-12-13,t,"","",-4.7,2018-12-13 16:46:02.669564,
14454,38,57,2018-12-13,t,"","",-3.91,2018-12-13 16:45:41.485905,
14453,38,62,2018-12-13,t,"","",-20,2018-12-13 16:45:27.84387,
14452,38,57,2018-12-13,t,"","",-12.28,2018-12-13 16:45:22.753587,
14450,38,79,2018-12-14,t,"",Ostéo,-70,2018-12-13 16:12:58.848994,
14449,38,50,2019-01-05,t,,Prêt + Assurance (Paris),-769.59,2018-12-13 16:12:30.261862,76
14761,38,58,2019-05-12,t,"",Theatre,-62,2019-05-12 11:08:42.199552,
14459,38,39,2018-12-14,t,"",Red Dead 2,-48.9,2018-12-14 14:53:01.75844,
14458,38,39,2018-12-14,t,"",Cadeau Maman,500,2018-12-14 14:52:54.699666,
14762,38,58,2019-05-12,t,"","",-16,2019-05-12 12:20:59.167174,
14763,38,57,2019-05-12,t,"","",-45,2019-05-12 12:21:04.614873,
14764,38,67,2019-05-12,t,"","",-16,2019-05-12 12:21:18.223588,
14765,38,67,2019-05-12,t,"","",-1.9,2019-05-12 12:21:22.168185,
14766,38,57,2019-05-12,t,"","",-34.6,2019-05-12 12:21:30.187447,
14767,38,57,2019-05-12,t,"","",-12.35,2019-05-12 12:21:38.828681,
14768,38,57,2019-05-12,t,"","",-38.96,2019-05-12 12:21:53.365112,
14769,38,57,2019-05-12,t,"","",-13.19,2019-05-12 12:22:03.965171,
14770,38,57,2019-05-12,t,"","",-5.9,2019-05-12 12:22:10.481573,
14771,38,57,2019-05-12,t,"","",-31.7,2019-05-12 12:22:18.750345,
14772,38,58,2019-05-12,t,"","",-11.4,2019-05-12 12:22:27.67667,
14460,38,39,2018-12-16,t,"",Jean Levi's,-59.99,2018-12-16 12:06:11.830562,
14773,38,189,2019-05-13,t,"","",460.54,2019-05-12 12:24:33.774533,
14774,38,186,2019-05-13,t,"","",1000,2019-05-12 12:35:02.10273,
14775,38,39,2019-05-12,t,"",Brule-Encens,-8.58,2019-05-12 12:56:24.983172,
14776,38,79,2019-05-14,t,"",Claudie,-70,2019-05-14 17:21:03.716141,
14462,38,57,2018-12-18,t,"","",-44.95,2018-12-18 10:04:05.184697,
14464,38,39,2018-12-18,t,"",Livre,-22,2018-12-18 10:25:02.467203,
14778,38,57,2019-05-17,t,"","",-38.41,2019-05-17 18:21:56.248771,
14777,38,57,2019-05-17,t,"","",-52.5,2019-05-17 18:21:42.352118,
14779,38,57,2019-05-18,t,"","",-21.87,2019-05-17 18:22:28.66832,
14465,38,71,2018-12-18,t,"",Habitation + Revenus + Foncier,-54,2018-12-18 16:10:13.634802,
14780,38,58,2019-05-20,t,"",Uber,-24.61,2019-05-20 06:18:00.634807,
14781,38,58,2019-05-20,t,"","",-32,2019-05-20 06:18:07.253608,
14782,38,57,2019-05-20,t,"","",-35,2019-05-20 06:18:12.310906,
14783,38,62,2019-05-20,t,"","",-50,2019-05-20 06:20:29.810829,
14784,38,57,2019-05-24,t,"","",-25.17,2019-05-24 07:08:02.657991,
14785,38,39,2019-05-24,t,"","",-3.52,2019-05-24 07:08:13.206506,
14786,38,57,2019-05-24,t,"","",-3.2,2019-05-24 07:08:20.422376,
14787,38,57,2019-05-24,t,"","",-7,2019-05-24 07:08:25.224162,
14788,38,57,2019-05-24,t,"","",-6,2019-05-24 07:08:30.934116,
14789,38,57,2019-05-24,t,"","",-13,2019-05-24 07:08:34.807542,
14801,38,57,2019-06-03,t,"","",-21.7,2019-06-03 06:51:58.498531,
14802,38,57,2019-06-03,t,"","",-3.59,2019-06-03 06:52:11.89235,
14803,38,57,2019-06-03,t,"","",-3.34,2019-06-03 06:52:26.164767,
14804,38,62,2019-06-03,t,"","",-10,2019-06-03 06:52:31.252684,
14805,38,57,2019-06-03,t,"","",-9.58,2019-06-03 06:52:42.993275,
14806,38,57,2019-06-03,t,"","",-7,2019-06-03 06:52:55.832687,
14807,38,57,2019-06-03,t,"","",-5.5,2019-06-03 06:53:00.017748,
14808,38,57,2019-06-03,t,"","",-39.44,2019-06-03 06:53:17.672147,
14809,38,134,2019-06-03,t,"","",-70,2019-06-03 06:53:27.498622,
14810,38,57,2019-06-03,t,"","",-5.8,2019-06-03 06:53:41.050823,
14811,38,62,2019-06-03,t,"","",-40,2019-06-03 06:53:48.272929,
14812,38,57,2019-06-03,t,"","",-12.56,2019-06-03 06:54:01.698644,
14813,38,57,2019-06-03,t,"","",-14,2019-06-03 06:54:11.873996,
14814,38,57,2019-06-03,t,"","",-10.66,2019-06-03 06:54:21.799526,
14798,38,47,2019-07-12,t,,"",-90.12,2019-06-03 06:51:33.702813,79
14796,38,50,2019-07-05,t,"",Prêt + Assurance (Paris),-773.93,2019-06-03 06:51:33.668734,76
14800,38,144,2019-07-06,t,"","",-49.16,2019-06-03 06:51:33.734549,81
14799,38,50,2019-07-05,t,,28 AV. LEON BLUM,926,2019-06-03 06:51:33.718848,82
14793,38,75,2019-07-07,t,,"",-15.99,2019-06-03 06:51:33.618756,36
14791,38,55,2019-07-07,t,,"",-29.9,2019-06-03 06:51:33.584919,83
14790,38,50,2019-07-05,t,"",Charges (Toulouse),-232,2019-06-03 06:51:33.495949,80
14795,38,50,2019-07-05,t,"",Charges (Paris),0,2019-06-03 06:51:33.651905,77
14794,38,50,2019-07-05,t,,Prêt (Toulouse),-723,2019-06-03 06:51:33.635443,14
14792,38,71,2019-07-13,t,"",Habitation + Revenus + Foncier,-979,2019-06-03 06:51:33.601773,29
14797,38,72,2019-07-17,t,,"",-60,2019-06-03 06:51:33.686682,84
9640,17,88,2014-04-29,t,"","",-19.9,2014-04-29 12:26:32.958959,
9639,17,88,2014-04-26,t,"","",-22.3,2014-04-29 12:26:26.939187,
9641,33,88,2014-04-29,f,"","",103.57,2014-04-29 12:28:10.836244,
14815,38,186,2019-06-03,t,"",Gobelins,917.54,2019-06-03 06:57:16.122568,
14816,38,57,2019-06-03,t,"","",-32.5,2019-06-03 10:49:59.092572,
14817,38,79,2019-06-03,t,"",Kinésiologie,-90,2019-06-03 20:02:55.001043,
14818,38,57,2019-06-05,t,"","",-22.81,2019-06-05 07:18:05.949842,
14819,20,62,2019-06-08,t,"","",-18.8,2019-06-08 00:42:55.896907,
9553,17,115,2014-03-10,t,"","",17.1,2014-04-23 07:04:59.683596,
9554,17,115,2014-03-18,t,5963,"",-15.3,2014-04-23 07:14:54.439446,
10406,17,88,2014-12-26,t,"",la,300,2015-01-05 09:59:37.680909,
10408,21,88,2014-12-31,t,"","",96.15,2015-01-05 10:00:23.697587,
9563,17,108,2014-03-11,t,"","",8.4,2014-04-23 07:18:05.738291,
9564,17,99,2014-03-12,t,"","",-15.38,2014-04-23 07:19:16.352333,
9565,17,99,2014-03-12,t,"","",-39.35,2014-04-23 07:19:21.619389,
9566,17,114,2014-03-12,t,"","",-130.62,2014-04-23 07:20:20.661212,
9567,17,106,2014-03-13,t,"","",-9.1,2014-04-23 07:20:46.668322,
10407,21,88,2014-12-26,t,"","",-300,2015-01-05 09:59:51.055926,
9561,17,103,2014-04-16,t,"","",-1.4,2014-04-23 07:16:47.78818,
9559,17,104,2014-04-10,t,5968,"",-22,2014-04-23 07:16:07.049113,
9558,17,104,2014-03-27,t,5967,"",-57,2014-04-23 07:15:56.23006,
9560,17,104,2014-04-16,t,5969,"",-37.35,2014-04-23 07:16:20.383604,
9562,17,183,2014-04-21,t,5971,"",-140.71,2014-04-23 07:17:43.611747,
10409,17,95,2014-12-27,t,"","",-3.03,2015-01-05 10:00:59.265541,
10410,17,100,2014-12-31,t,"","",-5.99,2015-01-05 10:01:29.976919,
10411,17,95,2014-12-31,t,"","",-24.21,2015-01-05 10:01:45.835246,
10412,17,97,2014-12-31,t,"","",-15.8,2015-01-05 10:01:57.765414,
10413,17,97,2014-12-31,t,"","",-23.22,2015-01-05 10:02:07.063675,
10414,17,97,2014-12-31,t,"","",-28.62,2015-01-05 10:02:12.419036,
10415,17,97,2015-01-03,t,"","",-14.35,2015-01-05 10:02:30.449514,
10416,17,97,2015-01-03,t,"","",-1.61,2015-01-05 10:02:37.607616,
9569,17,98,2014-03-18,t,"","",-50,2014-04-23 07:21:58.177608,
9570,17,104,2014-03-18,t,"","",-30.4,2014-04-23 07:22:13.801578,
9572,17,88,2014-03-18,t,"","",-13,2014-04-23 07:22:59.032953,
10417,17,181,2015-01-05,t,"","",184.62,2015-01-05 10:02:52.330843,
9571,17,88,2014-03-18,t,"","",-41.99,2014-04-23 07:22:57.585709,
9573,17,103,2014-03-19,t,"","",-2.8,2014-04-23 07:23:44.059407,
9574,17,88,2014-03-19,t,"","",-13,2014-04-23 07:24:19.564679,
9575,17,108,2014-03-20,t,"","",6.9,2014-04-23 07:24:33.72065,
14820,38,58,2019-06-08,t,"",Taxi,-18.8,2019-06-08 15:06:19.961075,
14821,38,39,2019-06-08,t,"",Livres,-54.9,2019-06-08 15:06:37.202357,
9576,17,88,2014-03-20,t,"","",-13.66,2014-04-23 07:24:51.973844,
9577,17,88,2014-03-20,t,"","",338.56,2014-04-23 07:25:10.637298,
9578,17,117,2014-03-22,t,"","",-18.62,2014-04-23 07:25:23.124076,
10419,17,118,2015-01-10,t,"","",-30.71,2015-01-05 10:58:33.399165,
10418,17,183,2015-01-06,t,6020,nov,-144.84,2015-01-05 10:14:40.011848,
14830,38,57,2019-06-10,t,"","",-66,2019-06-10 07:06:57.501795,
14829,38,57,2019-06-10,t,"","",-5.5,2019-06-10 07:06:54.664283,
14828,38,57,2019-06-10,t,"","",-12.55,2019-06-10 07:06:26.475515,
14827,38,57,2019-06-10,t,"","",-12.5,2019-06-10 07:06:04.514057,
14826,38,57,2019-06-10,t,"","",-15.4,2019-06-10 07:05:50.511604,
14825,38,58,2019-06-10,t,"","",-16,2019-06-10 07:05:18.995458,
14824,38,57,2019-06-10,t,"","",-72.6,2019-06-10 07:05:09.504452,
14823,38,57,2019-06-10,t,"","",-24,2019-06-10 07:05:01.845667,
14822,38,57,2019-06-10,t,"","",-12,2019-06-10 07:04:24.694806,
14831,38,186,2019-06-10,t,"","",1500,2019-06-10 07:40:07.581416,
9579,17,117,2014-03-22,t,"","",-17.39,2014-04-23 07:25:33.635089,
14832,38,126,2019-06-12,t,"",Kit chaine,-54.38,2019-06-12 10:20:25.465454,
14833,38,57,2019-06-12,t,"",Café,-0.5,2019-06-12 10:21:15.160754,
14834,38,58,2019-06-12,t,"",Concert Andreya Triana,-33.05,2019-06-12 11:27:13.446015,
9555,17,115,2014-03-19,t,5964,"",-41.42,2014-04-23 07:15:13.03351,
9568,17,103,2014-03-14,t,"","",-2.8,2014-04-23 07:21:00.27735,
14836,38,57,2019-06-17,t,"","",-44.86,2019-06-17 08:35:57.060928,
14835,38,127,2019-06-17,t,"","",-11.92,2019-06-17 08:35:40.801383,
14837,38,57,2019-06-17,t,"","",-4.6,2019-06-17 08:36:15.902911,
14838,38,57,2019-06-17,t,"","",-8,2019-06-17 08:36:22.030491,
14839,38,58,2019-06-17,t,"","",-14.3,2019-06-17 08:36:34.946493,
14840,38,57,2019-06-17,t,"","",-60,2019-06-17 08:36:40.327902,
14841,38,58,2019-06-17,t,"","",-15,2019-06-17 08:36:48.788216,
14842,38,186,2019-06-17,t,"","",500,2019-06-17 08:47:09.917367,
9580,17,88,2014-03-25,t,"","",-13,2014-04-23 07:26:05.09247,
11740,17,99,2015-12-11,t,"","",-50,2016-01-09 05:21:12.295707,
14843,38,39,2019-06-22,t,"",Ghyslain,10,2019-06-22 10:41:44.473264,
14844,38,61,2019-06-22,t,"",Train A/R Toulouse,-70,2019-06-22 12:06:22.490273,
14845,38,57,2019-06-23,t,"","",-35,2019-06-23 16:35:37.551489,
14846,38,57,2019-06-23,t,"","",-21,2019-06-23 16:35:48.20024,
14847,38,58,2019-06-23,t,"","",-30,2019-06-23 16:36:06.564314,
14849,38,62,2019-06-23,t,"","",-20,2019-06-23 16:36:38.03345,
14850,38,57,2019-06-23,t,"","",-33.5,2019-06-23 16:36:54.144731,
14851,38,58,2019-06-23,t,"","",-15,2019-06-23 16:37:05.300301,
14852,38,57,2019-06-23,t,"","",-18,2019-06-23 16:37:13.263605,
14853,38,58,2019-06-23,t,"","",-3.5,2019-06-23 16:37:24.330749,
14854,38,57,2019-06-23,t,"","",-7.33,2019-06-23 16:37:37.386745,
14855,38,57,2019-06-23,t,"","",-10.5,2019-06-23 16:37:44.692959,
14856,38,62,2019-06-23,t,"","",-10,2019-06-23 16:37:50.297878,
14857,38,57,2019-06-23,t,"","",-41.88,2019-06-23 16:37:58.797332,
14858,38,57,2019-06-23,t,"","",-11.1,2019-06-23 16:38:06.050227,
14859,38,186,2019-06-23,t,"","",300,2019-06-23 16:40:20.353029,
14848,38,57,2019-06-23,t,"","",-33.92,2019-06-23 16:36:30.542633,
9581,17,88,2014-03-25,t,"","",-10,2014-04-23 07:26:21.638462,
9582,17,99,2014-03-25,t,"","",-76.71,2014-04-23 07:26:37.087864,
9584,17,98,2014-03-27,t,"","",-50,2014-04-23 07:27:37.66964,
9583,17,88,2014-03-25,t,"","",-13,2014-04-23 07:27:10.701204,
9585,17,116,2014-03-27,t,"","",-154.32,2014-04-23 07:27:56.344088,
9586,17,88,2014-03-28,t,"","",-19.9,2014-04-23 07:28:07.570154,
9587,17,103,2014-03-28,t,"","",-2.8,2014-04-23 07:28:20.829068,
9588,17,95,2014-03-28,t,"","",-41.59,2014-04-23 07:28:58.164688,
9589,17,88,2014-04-01,t,"","",-13,2014-04-23 07:29:19.922626,
9590,17,88,2014-04-02,t,"","",-13,2014-04-23 07:29:25.456277,
9591,17,105,2014-04-02,t,"","",320.47,2014-04-23 07:29:39.421823,
9592,17,116,2014-04-03,t,"","",-77,2014-04-23 07:32:29.573899,
9593,17,95,2014-04-03,t,"","",-39.78,2014-04-23 07:32:51.248289,
9594,17,181,2014-04-04,t,"","",184.62,2014-04-23 07:33:26.494281,
9595,17,105,2014-04-04,t,"","",499.41,2014-04-23 07:34:21.612979,
9596,17,88,2014-04-05,t,"","",-26,2014-04-23 07:34:36.470865,
9556,17,183,2014-03-24,t,5965,"",-135.54,2014-04-23 07:15:27.440132,
9557,17,104,2014-03-27,t,5966,"",-30.5,2014-04-23 07:15:44.295454,
9597,17,88,2014-04-07,t,"","",-13,2014-04-23 08:38:19.999727,
11742,17,103,2015-12-12,t,"","",-2.8,2016-01-09 05:21:44.812102,
9600,17,88,2014-04-09,t,"","",-38.45,2014-04-23 08:39:31.975918,
9601,17,99,2014-04-09,t,"","",-50.05,2014-04-23 08:39:55.663893,
11741,17,116,2015-12-11,t,"","",-58.9,2016-01-09 05:21:33.569732,
9602,17,118,2014-04-10,t,"","",-44.39,2014-04-23 08:40:21.536561,
9598,17,95,2014-04-07,t,"","",-17.94,2014-04-23 08:38:25.395101,
9603,17,95,2014-04-10,t,"","",-24.81,2014-04-23 08:40:52.828048,
9604,17,108,2014-04-11,t,"","",24,2014-04-23 08:41:12.040275,
9605,17,88,2014-04-11,t,"","",-13,2014-04-23 08:42:13.80817,
9608,17,95,2014-04-12,t,"","",-7.93,2014-04-23 19:46:49.032429,
9609,17,88,2014-04-12,t,"","",-13,2014-04-23 19:47:38.897374,
9610,17,107,2014-04-15,t,"","",-84,2014-04-23 19:47:59.10289,
9186,17,106,2013-11-14,t,"","",-8.8,2014-01-07 09:55:53.338633,
9187,17,116,2013-11-14,t,"","",-68.9,2014-01-07 09:56:09.582729,
9188,17,103,2013-11-19,t,"","",-2.8,2014-01-07 09:56:31.213306,
9189,17,99,2013-11-19,t,"","",-10.04,2014-01-07 09:56:43.327825,
9190,17,88,2013-11-21,t,"","",-12.6,2014-01-07 09:57:35.34184,
9191,17,98,2013-11-21,t,"","",-20,2014-01-07 09:58:05.988247,
9192,17,99,2013-11-21,t,"","",-15.04,2014-01-07 09:58:17.78028,
9193,17,99,2013-11-21,t,"","",-35.51,2014-01-07 09:58:23.006924,
9194,17,95,2013-11-21,t,"","",-7,2014-01-07 09:58:30.164163,
9195,17,88,2013-11-21,t,"","",-2.9,2014-01-07 09:58:41.999195,
9199,17,103,2013-11-21,t,"","",-2.8,2014-01-07 09:59:22.255417,
9197,17,88,2013-11-21,t,"","",-32.5,2014-01-07 09:59:09.141369,
9198,17,88,2013-11-21,t,"","",-9.98,2014-01-07 09:59:15.216421,
9196,17,104,2013-11-21,t,"","",-53.5,2014-01-07 09:58:56.236547,
9200,17,88,2013-11-20,t,5937,laine,-40.9,2014-01-07 10:00:14.481173,
9208,17,88,2013-11-25,t,"","",-19.3,2014-01-07 10:03:04.319448,
9209,17,115,2013-11-19,t,5935,"",-33,2014-01-07 10:04:13.541583,
9211,17,95,2013-11-27,t,"","",-79.7,2014-01-07 10:04:43.609461,
9210,17,103,2013-11-25,t,"","",-2.8,2014-01-07 10:04:33.753737,
9212,17,108,2013-11-27,t,"","",37,2014-01-07 10:04:54.820933,
9213,17,88,2013-11-28,t,"","",-12.6,2014-01-07 10:05:13.895572,
9214,17,88,2013-11-28,t,"","",-8.4,2014-01-07 10:05:23.272925,
9202,17,114,2013-11-20,t,5939,"",-182.71,2014-01-07 10:01:01.297682,
9201,17,95,2013-11-20,t,5938,"",-12.5,2014-01-07 10:00:26.805197,
9203,17,117,2013-11-26,t,5941,"",-54,2014-01-07 10:01:33.587749,
9223,17,181,2013-12-05,t,"","",184.62,2014-01-07 10:08:06.004532,
9215,17,88,2013-12-02,t,"",la,300,2014-01-07 10:05:54.819102,
9216,17,88,2013-12-02,t,"","",-19.3,2014-01-07 10:06:12.81538,
9217,17,100,2013-12-03,t,"","",-200,2014-01-07 10:06:39.107326,
9218,17,100,2013-12-03,t,"",la,250,2014-01-07 10:06:57.651931,
9219,17,105,2013-12-04,t,"","",477,2014-01-07 10:07:12.98199,
9221,17,100,2013-12-04,t,"","",-115.18,2014-01-07 10:07:41.178609,
9220,17,88,2013-12-04,t,"","",-19.3,2014-01-07 10:07:23.210687,
9222,17,100,2013-12-04,t,"","",-190.21,2014-01-07 10:07:53.579409,
9225,17,99,2013-12-05,t,"","",-38.61,2014-01-07 10:08:25.636033,
9224,17,99,2013-12-05,t,"","",-20.02,2014-01-07 10:08:19.088797,
9204,17,115,2013-12-04,t,5942,"",-28,2014-01-07 10:01:46.946067,
9228,17,95,2013-12-07,t,"","",-20.57,2014-01-07 10:08:52.362694,
9227,17,103,2013-12-06,t,"","",-2.8,2014-01-07 10:08:45.143749,
9226,17,88,2013-12-06,t,"","",-12.6,2014-01-07 10:08:37.005209,
9230,17,88,2013-12-09,t,"","",-15,2014-01-07 10:09:20.008725,
9229,17,95,2013-12-09,t,"","",-74.25,2014-01-07 10:09:09.841182,
9231,17,108,2013-12-10,t,"","",-42.56,2014-01-07 10:09:33.58252,
9232,17,88,2013-12-12,t,"","",-40,2014-01-07 10:09:49.433305,
9233,17,88,2013-12-12,t,"","",-14.4,2014-01-07 10:09:58.019705,
9234,17,106,2013-12-12,t,"","",-8.8,2014-01-07 10:10:08.844743,
9235,17,95,2013-12-13,t,"","",-56.91,2014-01-07 10:10:35.371571,
9236,17,88,2013-12-14,t,"","",-19.3,2014-01-07 10:10:45.437786,
9237,17,116,2013-12-14,t,"","",-71.9,2014-01-07 10:11:02.285107,
9205,17,115,2013-12-06,t,5943,"",-51,2014-01-07 10:02:00.634338,
9238,17,114,2013-12-17,t,"","",14.1,2014-01-07 10:11:18.175852,
9239,17,95,2013-12-17,t,"","",-8.69,2014-01-07 10:11:24.997809,
9241,17,88,2013-12-18,t,"","",-19.3,2014-01-07 10:11:52.401762,
9240,17,100,2013-12-18,t,"","",-11.99,2014-01-07 10:11:45.104203,
9242,17,108,2013-12-19,t,"","",6.9,2014-01-07 10:12:08.080188,
9243,17,105,2013-12-19,t,"","",152.45,2014-01-07 10:12:18.215826,
9244,17,111,2013-12-20,t,"","",-25.47,2014-01-07 10:12:35.738258,
9245,17,88,2013-12-21,t,"","",-14.6,2014-01-07 10:12:51.104675,
9611,17,108,2014-04-15,t,"","",12.42,2014-04-23 19:48:16.28185,
9612,17,106,2014-04-15,t,"","",-9.1,2014-04-23 19:48:34.946507,
9246,17,88,2013-12-23,t,"","",-12.5,2014-01-07 10:13:03.6664,
9207,17,115,2013-12-27,t,5945,"",-28,2014-01-07 10:02:34.963896,
9206,17,88,2013-12-17,t,5944,creche,-92.16,2014-01-07 10:02:21.219449,
9247,17,88,2013-12-24,t,"","",-13,2014-01-07 10:13:11.183704,
9248,17,88,2013-12-24,t,"","",-25.6,2014-01-07 10:13:17.582055,
9249,17,88,2013-12-28,t,"","",-29.78,2014-01-07 10:13:29.004,
9250,17,95,2013-12-28,t,"","",-37.31,2014-01-07 10:13:38.565025,
9254,17,95,2013-12-31,t,"","",-151.81,2014-01-07 10:14:27.411159,
9253,17,116,2013-12-31,t,"","",-133.9,2014-01-07 10:14:16.588904,
9252,17,95,2013-12-30,t,"","",-10.97,2014-01-07 10:14:08.289143,
9251,17,88,2013-12-30,t,"","",-18.9,2014-01-07 10:13:59.932324,
9255,17,88,2014-01-02,t,"","",-65.71,2014-01-07 10:15:32.229839,
9257,17,95,2014-01-02,t,"","",-23.55,2014-01-07 10:16:07.504013,
